scenario,frame,tick_ms,end_to_end_ms,input_read_ms,pipeline_ms,output_write_ms,tick_duration_ms,runtime_orchestrator_rebuild_count,runtime_orchestrator_rebuild_reason,write_status,wrote_this_tick
axis_sine_fake,0,16,8.328,0.121,1.863,0.046,4.133,1,startup,fake_write_recorded,True
axis_sine_fake,1,16,5.748,0.09,1.226,0.046,2.25,1,startup,skipped_rate_limited,False
axis_sine_fake,2,16,6.346,0.128,0.977,0.046,2.255,1,startup,skipped_rate_limited,False
axis_sine_fake,3,16,4.868,0.097,0.919,0.02,1.685,1,startup,fake_write_recorded,True
axis_sine_fake,4,16,6.161,0.093,1.241,0.02,2.324,1,startup,skipped_rate_limited,False
axis_sine_fake,5,16,5.675,0.142,1.163,0.02,2.405,1,startup,skipped_rate_limited,False
axis_sine_fake,6,16,6.427,0.106,0.889,0.066,1.794,1,startup,fake_write_recorded,True
axis_sine_fake,7,16,5.541,0.14,1.256,0.066,2.471,1,startup,skipped_rate_limited,False
axis_sine_fake,8,16,6.046,0.11,1.292,0.066,2.354,1,startup,skipped_rate_limited,False
axis_sine_fake,9,16,6.754,0.107,1.637,0.019,2.774,1,startup,fake_write_recorded,True
axis_sine_fake,10,16,5.725,0.089,0.973,0.019,1.727,1,startup,skipped_rate_limited,False
axis_sine_fake,11,16,6.145,0.167,1.106,0.019,2.713,1,startup,skipped_rate_limited,False
axis_sine_fake,12,16,5.615,0.113,1.053,0.023,1.86,1,startup,fake_write_recorded,True
axis_sine_fake,13,16,6.238,0.091,1.773,0.023,2.787,1,startup,skipped_rate_limited,False
axis_sine_fake,14,16,4.825,0.089,0.832,0.023,1.72,1,startup,skipped_rate_limited,False
axis_sine_fake,15,16,5.378,0.124,1.126,0.023,2.201,1,startup,fake_write_recorded,True
axis_sine_fake,16,16,5.263,0.121,1.265,0.023,2.209,1,startup,skipped_rate_limited,False
axis_sine_fake,17,16,4.832,0.087,0.843,0.023,1.6,1,startup,skipped_rate_limited,False
axis_sine_fake,18,16,5.156,0.139,1.207,0.033,2.109,1,startup,fake_write_recorded,True
axis_sine_fake,19,16,6.012,0.184,1.834,0.033,2.988,1,startup,skipped_rate_limited,False
axis_sine_fake,20,16,6.671,0.112,1.132,0.033,2.058,1,startup,skipped_rate_limited,False
axis_sine_fake,21,16,5.738,0.124,1.247,0.021,2.358,1,startup,fake_write_recorded,True
axis_sine_fake,22,16,5.515,0.086,0.972,0.021,1.709,1,startup,skipped_rate_limited,False
axis_sine_fake,23,16,7.587,0.097,1.331,0.021,2.368,1,startup,skipped_rate_limited,False
axis_sine_fake,24,16,7.836,0.093,1.663,0.024,2.57,1,startup,fake_write_recorded,True
axis_sine_fake,25,16,6.686,0.228,1.277,0.024,2.495,1,startup,skipped_rate_limited,False
axis_sine_fake,26,16,8.888,0.127,1.515,0.024,2.694,1,startup,skipped_rate_limited,False
axis_sine_fake,27,16,6.541,0.164,1.101,0.026,2.544,1,startup,fake_write_recorded,True
axis_sine_fake,28,16,8.318,0.199,1.542,0.026,2.893,1,startup,skipped_rate_limited,False
axis_sine_fake,29,16,5.167,0.093,0.922,0.026,1.73,1,startup,skipped_rate_limited,False
axis_sine_fake,30,16,8.022,0.194,2.68,0.032,4.328,1,startup,fake_write_recorded,True
axis_sine_fake,31,16,4.801,0.104,0.756,0.032,1.618,1,startup,skipped_rate_limited,False
axis_sine_fake,32,16,6.669,0.086,1.555,0.032,2.545,1,startup,skipped_rate_limited,False
axis_sine_fake,33,16,5.089,0.097,0.831,0.015,1.587,1,startup,fake_write_recorded,True
axis_sine_fake,34,16,7.247,0.205,1.455,0.015,2.772,1,startup,skipped_rate_limited,False
axis_sine_fake,35,16,5.548,0.134,1.169,0.015,2.428,1,startup,skipped_rate_limited,False
axis_sine_fake,36,16,6.358,0.087,1.567,0.025,2.467,1,startup,fake_write_recorded,True
axis_sine_fake,37,16,6.381,0.097,1.264,0.025,2.114,1,startup,skipped_rate_limited,False
axis_sine_fake,38,16,6.525,0.091,1.305,0.025,2.169,1,startup,skipped_rate_limited,False
axis_sine_fake,39,16,6.721,0.138,1.273,0.021,2.545,1,startup,fake_write_recorded,True
axis_sine_fake,40,16,6.502,0.097,1.291,0.021,2.599,1,startup,skipped_rate_limited,False
axis_sine_fake,41,16,5.882,0.109,1.347,0.021,2.282,1,startup,skipped_rate_limited,False
axis_sine_fake,42,16,6.003,0.117,0.832,0.015,1.726,1,startup,fake_write_recorded,True
axis_sine_fake,43,16,6.176,0.196,1.257,0.015,2.467,1,startup,skipped_rate_limited,False
axis_sine_fake,44,16,5.109,0.087,1.254,0.015,2.096,1,startup,skipped_rate_limited,False
axis_sine_fake,45,16,5.635,0.085,1.032,0.015,1.793,1,startup,fake_write_recorded,True
axis_sine_fake,46,16,5.089,0.218,0.972,0.015,1.971,1,startup,skipped_rate_limited,False
axis_sine_fake,47,16,5.347,0.164,0.982,0.015,2.008,1,startup,skipped_rate_limited,False
axis_sine_fake,48,16,5.383,0.093,1.168,0.023,2.116,1,startup,fake_write_recorded,True
axis_sine_fake,49,16,4.99,0.085,0.732,0.023,1.46,1,startup,skipped_rate_limited,False
axis_sine_fake,50,16,5.202,0.084,0.821,0.023,1.559,1,startup,skipped_rate_limited,False
axis_sine_fake,51,16,5.657,0.124,1.561,0.018,2.595,1,startup,fake_write_recorded,True
axis_sine_fake,52,16,5.815,0.166,0.893,0.018,1.859,1,startup,skipped_rate_limited,False
axis_sine_fake,53,16,4.969,0.144,1.238,0.018,2.252,1,startup,skipped_rate_limited,False
axis_sine_fake,54,16,5.923,0.083,1.293,0.022,2.596,1,startup,fake_write_recorded,True
axis_sine_fake,55,16,5.701,0.089,1.336,0.022,2.321,1,startup,skipped_rate_limited,False
axis_sine_fake,56,16,7.163,0.096,1.563,0.022,2.789,1,startup,skipped_rate_limited,False
axis_sine_fake,57,16,6.38,0.312,1.197,0.019,2.924,1,startup,fake_write_recorded,True
axis_sine_fake,58,16,5.076,0.097,0.955,0.019,1.929,1,startup,skipped_rate_limited,False
axis_sine_fake,59,16,8.121,0.086,2.166,0.019,3.7,1,startup,skipped_rate_limited,False
axis_sine_fake,60,16,5.561,0.089,1.162,0.018,1.993,1,startup,fake_write_recorded,True
axis_sine_fake,61,16,6.61,0.182,1.324,0.018,2.562,1,startup,skipped_rate_limited,False
axis_sine_fake,62,16,5.099,0.125,0.953,0.018,1.95,1,startup,skipped_rate_limited,False
axis_sine_fake,63,16,6.058,0.09,1.33,0.019,2.172,1,startup,fake_write_recorded,True
axis_sine_fake,64,16,5.556,0.094,1.063,0.019,2.287,1,startup,skipped_rate_limited,False
axis_sine_fake,65,16,6.952,0.128,1.24,0.019,2.592,1,startup,skipped_rate_limited,False
axis_sine_fake,66,16,4.949,0.101,1.435,0.083,2.308,1,startup,fake_write_recorded,True
axis_sine_fake,67,16,4.755,0.085,0.923,0.083,1.675,1,startup,skipped_rate_limited,False
axis_sine_fake,68,16,5.665,0.086,1.131,0.083,1.93,1,startup,skipped_rate_limited,False
axis_sine_fake,69,16,5.122,0.103,0.956,0.017,1.796,1,startup,fake_write_recorded,True
axis_sine_fake,70,16,6.22,0.106,1.329,0.017,2.403,1,startup,skipped_rate_limited,False
axis_sine_fake,71,16,5.65,0.093,1.251,0.017,2.316,1,startup,skipped_rate_limited,False
axis_sine_fake,72,16,6.604,0.098,1.486,0.021,2.386,1,startup,fake_write_recorded,True
axis_sine_fake,73,16,6.6,0.149,1.103,0.021,2.703,1,startup,skipped_rate_limited,False
axis_sine_fake,74,16,6.377,0.091,1.353,0.021,2.155,1,startup,skipped_rate_limited,False
axis_sine_fake,75,16,5.271,0.102,1.035,0.019,1.918,1,startup,fake_write_recorded,True
axis_sine_fake,76,16,4.465,0.088,0.747,0.019,1.495,1,startup,skipped_rate_limited,False
axis_sine_fake,77,16,6.121,0.098,1.414,0.019,2.409,1,startup,skipped_rate_limited,False
axis_sine_fake,78,16,4.814,0.095,1.219,0.018,2.001,1,startup,fake_write_recorded,True
axis_sine_fake,79,16,5.907,0.092,0.731,0.018,1.548,1,startup,skipped_rate_limited,False
axis_sine_fake,80,16,5.188,0.308,1.0,0.018,2.636,1,startup,skipped_rate_limited,False
axis_sine_fake,81,16,5.78,0.088,0.913,0.027,2.001,1,startup,fake_write_recorded,True
axis_sine_fake,82,16,5.912,0.172,1.057,0.027,2.428,1,startup,skipped_rate_limited,False
axis_sine_fake,83,16,6.919,0.13,1.005,0.027,2.105,1,startup,skipped_rate_limited,False
axis_sine_fake,84,16,6.153,0.095,1.462,0.019,2.624,1,startup,fake_write_recorded,True
axis_sine_fake,85,16,5.421,0.137,0.891,0.019,1.723,1,startup,skipped_rate_limited,False
axis_sine_fake,86,16,8.929,0.399,2.189,0.019,4.901,1,startup,skipped_rate_limited,False
axis_sine_fake,87,16,4.916,0.088,0.956,0.025,1.695,1,startup,fake_write_recorded,True
axis_sine_fake,88,16,8.143,0.128,2.006,0.025,3.607,1,startup,skipped_rate_limited,False
axis_sine_fake,89,16,6.49,0.101,0.867,0.025,1.666,1,startup,skipped_rate_limited,False
axis_sine_fake,90,16,8.009,0.178,1.257,0.024,3.4,1,startup,fake_write_recorded,True
axis_sine_fake,91,16,6.424,0.09,1.352,0.024,2.295,1,startup,skipped_rate_limited,False
axis_sine_fake,92,16,6.866,0.135,1.811,0.024,3.347,1,startup,skipped_rate_limited,False
axis_sine_fake,93,16,7.008,0.138,1.034,0.023,2.683,1,startup,fake_write_recorded,True
axis_sine_fake,94,16,5.735,0.188,1.136,0.023,2.586,1,startup,skipped_rate_limited,False
axis_sine_fake,95,16,6.443,0.167,0.972,0.023,2.245,1,startup,skipped_rate_limited,False
axis_sine_fake,96,16,6.507,0.12,0.961,0.018,2.062,1,startup,fake_write_recorded,True
axis_sine_fake,97,16,5.545,0.112,1.077,0.018,1.956,1,startup,skipped_rate_limited,False
axis_sine_fake,98,16,5.507,0.087,1.464,0.018,2.612,1,startup,skipped_rate_limited,False
axis_sine_fake,99,16,5.107,0.109,1.083,0.018,1.911,1,startup,fake_write_recorded,True
axis_sine_fake,100,16,5.283,0.083,1.196,0.018,2.143,1,startup,skipped_rate_limited,False
axis_sine_fake,101,16,20.108,0.114,15.227,0.018,16.314,1,startup,skipped_rate_limited,False
axis_sine_fake,102,16,5.85,0.099,1.303,0.021,2.332,1,startup,fake_write_recorded,True
axis_sine_fake,103,16,5.3,0.086,0.933,0.021,1.951,1,startup,skipped_rate_limited,False
axis_sine_fake,104,16,8.2,0.244,2.214,0.021,3.967,1,startup,skipped_rate_limited,False
axis_sine_fake,105,16,6.672,0.106,1.453,0.027,2.586,1,startup,fake_write_recorded,True
axis_sine_fake,106,16,5.135,0.091,0.792,0.027,1.629,1,startup,skipped_rate_limited,False
axis_sine_fake,107,16,6.115,0.089,1.263,0.027,2.141,1,startup,skipped_rate_limited,False
axis_sine_fake,108,16,5.197,0.177,1.069,0.017,2.206,1,startup,fake_write_recorded,True
axis_sine_fake,109,16,5.382,0.117,0.825,0.017,1.632,1,startup,skipped_rate_limited,False
axis_sine_fake,110,16,5.562,0.139,1.098,0.017,2.313,1,startup,skipped_rate_limited,False
axis_sine_fake,111,16,6.022,0.125,1.312,0.03,2.54,1,startup,fake_write_recorded,True
axis_sine_fake,112,16,5.644,0.098,1.332,0.03,2.541,1,startup,skipped_rate_limited,False
axis_sine_fake,113,16,4.989,0.095,1.049,0.03,1.993,1,startup,skipped_rate_limited,False
