scenario,frame,tick_ms,end_to_end_ms,input_read_ms,pipeline_ms,output_write_ms,tick_duration_ms,runtime_orchestrator_rebuild_count,runtime_orchestrator_rebuild_reason,write_status,wrote_this_tick
axis_sine_fake,0,16,16.034,0.101,0.963,0.025,1.757,1,startup,fake_write_recorded,True
axis_sine_fake,1,16,3.294,0.084,0.721,0.025,1.339,1,startup,skipped_rate_limited,False
axis_sine_fake,2,16,3.075,0.082,0.765,0.025,1.376,1,startup,skipped_rate_limited,False
axis_sine_fake,3,16,5.257,0.102,0.979,0.019,1.794,1,startup,fake_write_recorded,True
axis_sine_fake,4,16,4.522,0.11,1.045,0.019,1.968,1,startup,skipped_rate_limited,False
axis_sine_fake,5,16,3.79,0.096,1.005,0.019,1.745,1,startup,skipped_rate_limited,False
axis_sine_fake,6,16,3.793,0.079,0.756,0.013,1.399,1,startup,fake_write_recorded,True
axis_sine_fake,7,16,4.223,0.105,0.942,0.013,1.742,1,startup,skipped_rate_limited,False
axis_sine_fake,8,16,3.736,0.116,0.854,0.013,1.766,1,startup,skipped_rate_limited,False
axis_sine_fake,9,16,3.564,0.083,0.775,0.012,1.461,1,startup,fake_write_recorded,True
axis_sine_fake,10,16,4.471,0.076,1.188,0.012,1.935,1,startup,skipped_rate_limited,False
axis_sine_fake,11,16,4.739,0.091,1.184,0.012,1.993,1,startup,skipped_rate_limited,False
axis_sine_fake,12,16,3.318,0.077,0.711,0.013,1.291,1,startup,fake_write_recorded,True
axis_sine_fake,13,16,3.453,0.073,0.722,0.013,1.323,1,startup,skipped_rate_limited,False
axis_sine_fake,14,16,3.831,0.104,0.914,0.013,1.809,1,startup,skipped_rate_limited,False
axis_sine_fake,15,16,13.631,0.112,1.006,0.015,1.917,1,startup,fake_write_recorded,True
axis_sine_fake,16,16,3.296,0.084,0.703,0.015,1.364,1,startup,skipped_rate_limited,False
axis_sine_fake,17,16,3.124,0.072,0.742,0.015,1.323,1,startup,skipped_rate_limited,False
axis_sine_fake,18,16,3.173,0.077,0.708,0.012,1.265,1,startup,fake_write_recorded,True
axis_sine_fake,19,16,14.825,0.094,0.703,0.012,1.427,1,startup,skipped_rate_limited,False
axis_sine_fake,20,16,3.713,0.089,0.938,0.012,1.641,1,startup,skipped_rate_limited,False
axis_sine_fake,21,16,3.589,0.088,0.921,0.012,1.767,1,startup,fake_write_recorded,True
axis_sine_fake,22,16,3.086,0.065,0.653,0.012,1.159,1,startup,skipped_rate_limited,False
axis_sine_fake,23,16,3.663,0.073,0.745,0.012,1.35,1,startup,skipped_rate_limited,False
axis_sine_fake,24,16,4.539,0.114,1.208,0.024,2.25,1,startup,fake_write_recorded,True
axis_sine_fake,25,16,12.964,0.089,0.793,0.024,1.494,1,startup,skipped_rate_limited,False
axis_sine_fake,26,16,3.684,0.094,1.015,0.024,1.763,1,startup,skipped_rate_limited,False
axis_sine_fake,27,16,3.25,0.08,0.79,0.013,1.442,1,startup,fake_write_recorded,True
axis_sine_fake,28,16,3.279,0.085,0.732,0.013,1.318,1,startup,skipped_rate_limited,False
axis_sine_fake,29,16,4.079,0.072,0.79,0.013,1.378,1,startup,skipped_rate_limited,False
axis_sine_fake,30,16,4.038,0.097,1.02,0.015,1.806,1,startup,fake_write_recorded,True
axis_sine_fake,31,16,3.602,0.075,0.738,0.015,1.448,1,startup,skipped_rate_limited,False
axis_sine_fake,32,16,4.361,0.084,1.17,0.015,2.063,1,startup,skipped_rate_limited,False
axis_sine_fake,33,16,12.821,0.108,0.813,0.014,1.618,1,startup,fake_write_recorded,True
axis_sine_fake,34,16,3.88,0.123,0.917,0.014,1.9,1,startup,skipped_rate_limited,False
axis_sine_fake,35,16,3.702,0.105,1.015,0.014,1.888,1,startup,skipped_rate_limited,False
