scenario,frame,tick_ms,end_to_end_ms,input_read_ms,pipeline_ms,output_write_ms,tick_duration_ms,runtime_orchestrator_rebuild_count,runtime_orchestrator_rebuild_reason,write_status,wrote_this_tick
axis_sine_fake,0,16,4.474,0.108,1.131,0.028,2.064,1,startup,fake_write_recorded,True
axis_sine_fake,1,16,3.678,0.072,0.749,0.028,1.419,1,startup,skipped_rate_limited,False
axis_sine_fake,2,16,3.59,0.068,0.739,0.028,1.293,1,startup,skipped_rate_limited,False
axis_sine_fake,3,16,3.665,0.077,0.767,0.015,1.396,1,startup,fake_write_recorded,True
axis_sine_fake,4,16,3.668,0.081,0.845,0.015,1.545,1,startup,skipped_rate_limited,False
axis_sine_fake,5,16,3.774,0.069,0.937,0.015,1.497,1,startup,skipped_rate_limited,False
axis_sine_fake,6,16,3.227,0.086,0.707,0.011,1.257,1,startup,fake_write_recorded,True
axis_sine_fake,7,16,4.001,0.136,0.733,0.011,1.504,1,startup,skipped_rate_limited,False
axis_sine_fake,8,16,5.194,0.12,1.098,0.011,2.075,1,startup,skipped_rate_limited,False
axis_sine_fake,9,16,3.771,0.107,0.809,0.012,1.607,1,startup,fake_write_recorded,True
axis_sine_fake,10,16,3.573,0.11,0.757,0.012,1.547,1,startup,skipped_rate_limited,False
axis_sine_fake,11,16,3.968,0.065,1.191,0.012,1.808,1,startup,skipped_rate_limited,False
axis_sine_fake,12,16,3.555,0.069,0.744,0.012,1.349,1,startup,fake_write_recorded,True
axis_sine_fake,13,16,3.789,0.087,0.799,0.012,1.467,1,startup,skipped_rate_limited,False
axis_sine_fake,14,16,3.719,0.092,0.901,0.012,1.673,1,startup,skipped_rate_limited,False
axis_sine_fake,15,16,3.868,0.102,1.019,0.019,1.748,1,startup,fake_write_recorded,True
axis_sine_fake,16,16,3.725,0.07,0.885,0.019,1.612,1,startup,skipped_rate_limited,False
axis_sine_fake,17,16,4.161,0.075,0.838,0.019,1.444,1,startup,skipped_rate_limited,False
axis_sine_fake,18,16,3.816,0.097,0.784,0.013,1.424,1,startup,fake_write_recorded,True
axis_sine_fake,19,16,4.396,0.086,0.818,0.013,1.453,1,startup,skipped_rate_limited,False
axis_sine_fake,20,16,3.79,0.11,0.939,0.013,1.66,1,startup,skipped_rate_limited,False
axis_sine_fake,21,16,3.746,0.089,0.822,0.016,1.551,1,startup,fake_write_recorded,True
axis_sine_fake,22,16,4.033,0.068,0.793,0.016,1.499,1,startup,skipped_rate_limited,False
axis_sine_fake,23,16,3.818,0.068,0.862,0.016,1.488,1,startup,skipped_rate_limited,False
axis_sine_fake,24,16,3.452,0.071,0.811,0.013,1.39,1,startup,fake_write_recorded,True
axis_sine_fake,25,16,3.588,0.08,0.716,0.013,1.319,1,startup,skipped_rate_limited,False
axis_sine_fake,26,16,4.016,0.086,1.144,0.013,1.751,1,startup,skipped_rate_limited,False
axis_sine_fake,27,16,4.116,0.075,0.736,0.012,1.323,1,startup,fake_write_recorded,True
axis_sine_fake,28,16,3.686,0.072,0.717,0.012,1.312,1,startup,skipped_rate_limited,False
axis_sine_fake,29,16,3.65,0.112,0.809,0.012,1.576,1,startup,skipped_rate_limited,False
axis_sine_fake,30,16,3.615,0.085,0.825,0.014,1.493,1,startup,fake_write_recorded,True
axis_sine_fake,31,16,3.775,0.068,0.925,0.014,1.575,1,startup,skipped_rate_limited,False
axis_sine_fake,32,16,4.581,0.075,0.895,0.014,1.612,1,startup,skipped_rate_limited,False
axis_sine_fake,33,16,3.77,0.077,0.762,0.012,1.381,1,startup,fake_write_recorded,True
axis_sine_fake,34,16,3.32,0.073,0.708,0.012,1.318,1,startup,skipped_rate_limited,False
axis_sine_fake,35,16,3.943,0.069,0.93,0.012,1.695,1,startup,skipped_rate_limited,False
axis_sine_fake,36,16,3.502,0.088,0.736,0.013,1.288,1,startup,fake_write_recorded,True
axis_sine_fake,37,16,3.116,0.07,0.699,0.013,1.282,1,startup,skipped_rate_limited,False
axis_sine_fake,38,16,3.537,0.073,0.86,0.013,1.479,1,startup,skipped_rate_limited,False
axis_sine_fake,39,16,3.556,0.066,0.857,0.014,1.563,1,startup,fake_write_recorded,True
axis_sine_fake,40,16,3.716,0.068,0.676,0.014,1.193,1,startup,skipped_rate_limited,False
axis_sine_fake,41,16,3.208,0.099,0.799,0.014,1.406,1,startup,skipped_rate_limited,False
axis_sine_fake,42,16,3.613,0.091,0.766,0.013,1.41,1,startup,fake_write_recorded,True
axis_sine_fake,43,16,3.565,0.073,0.732,0.013,1.347,1,startup,skipped_rate_limited,False
axis_sine_fake,44,16,3.671,0.067,0.769,0.013,1.308,1,startup,skipped_rate_limited,False
axis_sine_fake,45,16,3.085,0.069,0.747,0.012,1.293,1,startup,fake_write_recorded,True
axis_sine_fake,46,16,4.607,0.068,1.163,0.012,1.784,1,startup,skipped_rate_limited,False
axis_sine_fake,47,16,3.399,0.065,0.755,0.012,1.309,1,startup,skipped_rate_limited,False
axis_sine_fake,48,16,3.501,0.066,0.687,0.012,1.237,1,startup,fake_write_recorded,True
