scenario,frame,axis,raw_input,measured_final,intended_stateful_final,expected_output_axis,bridge_output_value,vjoy_write_value,wrote_this_tick,write_status,final_abs_diff,output_abs_diff
axis_sine_fake,80,Yaw,0.722866,0.43034938194878647,0.4303478298269254,RX,0.43034938194878647,,False,skipped_rate_limited,2e-06,2e-06
axis_sine_fake,80,Aux 1,0.569085,0.5225209488529711,0.5225240401319239,RY,0.5225209488529711,,False,skipped_rate_limited,3e-06,3e-06
axis_sine_fake,80,Aux 2,-0.385702,-0.23489429855403726,-0.23489653896564722,RZ,-0.23489429855403726,,False,skipped_rate_limited,2e-06,2e-06
axis_sine_fake,81,Roll,-0.516991,-0.4254277831142864,-0.42542599448503926,X,-0.4254277831142864,-0.4254277831142864,True,fake_write_recorded,2e-06,2e-06
axis_sine_fake,81,Pitch,0.029068,-0.04598141226649465,-0.04598408948407827,Y,-0.04598141226649465,-0.04598141226649465,True,fake_write_recorded,3e-06,3e-06
axis_sine_fake,81,Throttle,0.700282,0.6454175642281887,0.6454143155786811,Z,0.6454175642281887,0.6454175642281887,True,fake_write_recorded,3e-06,3e-06
axis_sine_fake,81,Yaw,0.761013,0.4887464514469244,0.48873984385957314,RX,0.4887464514469244,0.4887464514469244,True,fake_write_recorded,7e-06,7e-06
axis_sine_fake,81,Aux 1,0.516991,0.47479027669247253,0.4747881683768836,RY,0.47479027669247253,0.47479027669247253,True,fake_write_recorded,2e-06,2e-06
axis_sine_fake,81,Aux 2,-0.443351,-0.2925699009463816,-0.292573016575308,RZ,-0.2925699009463816,-0.2925699009463816,True,fake_write_recorded,3e-06,3e-06
axis_sine_fake,82,Roll,-0.462333,-0.37854100155579495,-0.3785385191483467,X,-0.37854100155579495,,False,skipped_rate_limited,2e-06,2e-06
axis_sine_fake,82,Pitch,0.093492,-0.015438732920460139,-0.015441148507947842,Y,-0.015438732920460139,,False,skipped_rate_limited,2e-06,2e-06
axis_sine_fake,82,Throttle,0.728832,0.6767543811796708,0.6767550599302254,Z,0.6767543811796708,,False,skipped_rate_limited,1e-06,1e-06
axis_sine_fake,82,Yaw,0.795407,0.546509540407247,0.5464957001278203,RX,0.546509540407247,,False,skipped_rate_limited,1.4e-05,1.4e-05
axis_sine_fake,82,Aux 1,0.462333,0.4264411635441233,0.4264383794756603,RY,0.4264411635441233,,False,skipped_rate_limited,3e-06,3e-06
axis_sine_fake,82,Aux 2,-0.498802,-0.35010418760901274,-0.35010938986948764,RZ,-0.35010418760901274,,False,skipped_rate_limited,5e-06,5e-06
axis_sine_fake,83,Roll,-0.405386,-0.33238637014371425,-0.3323884318609559,X,-0.33238637014371425,,False,skipped_rate_limited,2e-06,2e-06
axis_sine_fake,83,Pitch,0.157458,0.019473540401000623,0.01947228949898656,Y,0.019473540401000623,,False,skipped_rate_limited,1e-06,1e-06
axis_sine_fake,83,Throttle,0.756268,0.7072653582125018,0.7072598888156447,Z,0.7072653582125018,,False,skipped_rate_limited,5e-06,5e-06
axis_sine_fake,83,Yaw,0.825864,0.602132672139014,0.6021263612257586,RX,0.602132672139014,,False,skipped_rate_limited,6e-06,6e-06
axis_sine_fake,83,Aux 1,0.405386,0.37777062968753455,0.37777303723248445,RY,0.37777062968753455,,False,skipped_rate_limited,2e-06,2e-06
axis_sine_fake,83,Aux 2,-0.551812,-0.40708372505876395,-0.407082398265653,RZ,-0.40708372505876395,,False,skipped_rate_limited,1e-06,1e-06
axis_sine_fake,84,Roll,-0.346456,-0.2871778989046662,-0.2871824973994924,X,-0.2871778989046662,-0.2871778989046662,True,fake_write_recorded,5e-06,5e-06
axis_sine_fake,84,Pitch,0.220661,0.057683548388649405,0.05768058186759971,Y,0.057683548388649405,0.057683548388649405,True,fake_write_recorded,3e-06,3e-06
axis_sine_fake,84,Throttle,0.782422,0.7367423965230064,0.7367442539961943,Z,0.7367423965230064,0.7367423965230064,True,fake_write_recorded,2e-06,2e-06
axis_sine_fake,84,Yaw,0.852262,0.6541304265616533,0.6541328128421595,RX,0.6541304265616533,0.6541304265616533,True,fake_write_recorded,2e-06,2e-06
axis_sine_fake,84,Aux 1,0.346456,0.3290298432839229,0.32903515328227784,RY,0.3290298432839229,0.3290298432839229,True,fake_write_recorded,5e-06,5e-06
axis_sine_fake,84,Aux 2,-0.602075,-0.4630820607237267,-0.46308673849825505,RZ,-0.4630820607237267,-0.4630820607237267,True,fake_write_recorded,5e-06,5e-06
axis_sine_fake,85,Roll,-0.285817,-0.243025243906084,-0.24303190627046772,X,-0.243025243906084,,False,skipped_rate_limited,7e-06,7e-06
axis_sine_fake,85,Pitch,0.282765,0.09859272445884257,0.09858944857452562,Y,0.09859272445884257,,False,skipped_rate_limited,3e-06,3e-06
axis_sine_fake,85,Throttle,0.807202,0.7650236230077084,0.7650224181199238,Z,0.7650236230077084,,False,skipped_rate_limited,1e-06,1e-06
axis_sine_fake,85,Yaw,0.874479,0.7011001931059687,0.7010944879208799,RX,0.7011001931059687,,False,skipped_rate_limited,6e-06,6e-06
axis_sine_fake,85,Aux 1,0.285817,0.2804044869157064,0.2804122179413016,RY,0.2804044869157064,,False,skipped_rate_limited,8e-06,8e-06
axis_sine_fake,85,Aux 2,-0.649409,-0.5177013991766002,-0.5176947435152736,RZ,-0.5177013991766002,,False,skipped_rate_limited,7e-06,7e-06
axis_sine_fake,86,Roll,-0.223774,-0.19995295573059182,-0.19996008565317613,X,-0.19995295573059182,,False,skipped_rate_limited,7e-06,7e-06
axis_sine_fake,86,Pitch,0.343465,0.14191664621314867,0.1419174278427761,Y,0.14191664621314867,,False,skipped_rate_limited,1e-06,1e-06
axis_sine_fake,86,Throttle,0.830457,0.7919067468796906,0.7919090143518919,Z,0.7919067468796906,,False,skipped_rate_limited,2e-06,2e-06
axis_sine_fake,86,Yaw,0.892363,0.7417448677014028,0.7417462487865839,RX,0.7417448677014028,,False,skipped_rate_limited,1e-06,1e-06
axis_sine_fake,86,Aux 1,0.223774,0.23203328015293248,0.23204158748796105,RY,0.23203328015293248,,False,skipped_rate_limited,8e-06,8e-06
axis_sine_fake,86,Aux 2,-0.693507,-0.5704466902286551,-0.5704444526913035,RZ,-0.5704466902286551,,False,skipped_rate_limited,2e-06,2e-06
axis_sine_fake,87,Roll,-0.160632,-0.15790785538897845,-0.15791418431560983,X,-0.15790785538897845,-0.15790785538897845,True,fake_write_recorded,6e-06,6e-06
axis_sine_fake,87,Pitch,0.402487,0.18754716784851133,0.1875505951828378,Y,0.18754716784851133,0.18754716784851133,True,fake_write_recorded,3e-06,3e-06
axis_sine_fake,87,Throttle,0.852094,0.8172242992488766,0.8172231096240735,Z,0.8172242992488766,0.8172242992488766,True,fake_write_recorded,1e-06,1e-06
axis_sine_fake,87,Yaw,0.905852,0.7750236988868853,0.7750402183576285,RX,0.7750236988868853,0.7750236988868853,True,fake_write_recorded,1.7e-05,1.7e-05
axis_sine_fake,87,Aux 1,0.160632,0.1840111032685709,0.18401849257970776,RY,0.1840111032685709,0.1840111032685709,True,fake_write_recorded,7e-06,7e-06
axis_sine_fake,87,Aux 2,-0.734218,-0.6208441718772392,-0.6208333972051865,RZ,-0.6208441718772392,-0.6208441718772392,True,fake_write_recorded,1.1e-05,1.1e-05
axis_sine_fake,88,Roll,-0.096696,-0.11677217265670287,-0.11677730483736952,X,-0.11677217265670287,,False,skipped_rate_limited,5e-06,5e-06
axis_sine_fake,88,Pitch,0.459525,0.23541491911927104,0.2354205526720001,Y,0.23541491911927104,,False,skipped_rate_limited,6e-06,6e-06
axis_sine_fake,88,Throttle,0.871992,0.8407917335642194,0.8407896804086983,Z,0.8407917335642194,,False,skipped_rate_limited,2e-06,2e-06
axis_sine_fake,88,Yaw,0.914916,0.800185965333845,0.800180686532522,RX,0.800185965333845,,False,skipped_rate_limited,5e-06,5e-06
axis_sine_fake,88,Aux 1,0.096696,0.13639709835386368,0.13640310039761988,RY,0.13639709835386368,,False,skipped_rate_limited,6e-06,6e-06
axis_sine_fake,88,Aux 2,-0.771298,-0.6683450969973888,-0.6683303888472,RZ,-0.6683450969973888,,False,skipped_rate_limited,1.5e-05,1.5e-05
axis_sine_fake,89,Roll,-0.032273,-0.0763808437935069,-0.07638713198521038,X,-0.0763808437935069,,False,skipped_rate_limited,6e-06,6e-06
axis_sine_fake,89,Pitch,0.514305,0.2854064814999299,0.2854113382173759,Y,0.2854064814999299,,False,skipped_rate_limited,5e-06,5e-06
axis_sine_fake,89,Throttle,0.890059,0.8624444371117296,0.8624403675208646,Z,0.8624444371117296,,False,skipped_rate_limited,4e-06,4e-06
axis_sine_fake,89,Yaw,0.919432,0.8166502580234454,0.816648913489885,RX,0.8166502580234454,,False,skipped_rate_limited,1e-06,1e-06
axis_sine_fake,89,Aux 1,0.032273,0.0892259750474026,0.08923337765052722,RY,0.0892259750474026,,False,skipped_rate_limited,7e-06,7e-06
axis_sine_fake,89,Aux 2,-0.804562,-0.7123925702832378,-0.7123875963186797,RZ,-0.7123925702832378,,False,skipped_rate_limited,5e-06,5e-06
axis_sine_fake,90,Roll,0.032273,-0.049064062477316664,-0.0490645473260511,X,-0.049064062477316664,-0.049064062477316664,True,fake_write_recorded,0.0,0.0
axis_sine_fake,90,Pitch,0.566552,0.3372908689038375,0.33729231554365424,Y,0.3372908689038375,0.3372908689038375,True,fake_write_recorded,1e-06,1e-06
axis_sine_fake,90,Throttle,0.906203,0.8820231466043734,0.8820176706157561,Z,0.8820231466043734,0.8820231466043734,True,fake_write_recorded,5e-06,5e-06
axis_sine_fake,90,Yaw,0.919432,0.824211943183941,0.8242123942836834,RX,0.824211943183941,0.824211943183941,True,fake_write_recorded,0.0,0.0
axis_sine_fake,90,Aux 1,-0.032273,0.057280985811917304,0.057281375579858816,RY,0.057280985811917304,0.057280985811917304,True,fake_write_recorded,0.0,0.0
axis_sine_fake,90,Aux 2,-0.83389,-0.7524750218242016,-0.7524642829237876,RZ,-0.7524750218242016,-0.7524750218242016,True,fake_write_recorded,1.1e-05,1.1e-05
axis_sine_fake,91,Roll,0.096696,-0.014464175730619443,-0.014463115760373416,X,-0.014464175730619443,,False,skipped_rate_limited,1e-06,1e-06
axis_sine_fake,91,Pitch,0.615991,0.39067140874765877,0.390677354427523,Y,0.39067140874765877,,False,skipped_rate_limited,6e-06,6e-06
axis_sine_fake,91,Throttle,0.920333,0.8993721621460646,0.899377374952587,Z,0.8993721621460646,,False,skipped_rate_limited,5e-06,5e-06
axis_sine_fake,91,Yaw,0.914916,0.8229287011709034,0.8229163942394748,RX,0.8229287011709034,,False,skipped_rate_limited,1.2e-05,1.2e-05
axis_sine_fake,91,Aux 1,-0.096696,0.015791804128106893,0.015790359039536822,RY,0.015791804128106893,,False,skipped_rate_limited,1e-06,1e-06
axis_sine_fake,91,Aux 2,-0.859098,-0.7880572096732796,-0.7880441028568349,RZ,-0.7880572096732796,,False,skipped_rate_limited,1.3e-05,1.3e-05
axis_sine_fake,92,Roll,0.160632,0.02526940219367515,0.025272396207627064,X,0.02526940219367515,,False,skipped_rate_limited,3e-06,3e-06
axis_sine_fake,92,Pitch,0.662409,0.4450010317347608,0.44500772772906005,Y,0.4450010317347608,,False,skipped_rate_limited,7e-06,7e-06
axis_sine_fake,92,Throttle,0.932418,0.914394862096459,0.9143904390868981,Z,0.914394862096459,,False,skipped_rate_limited,4e-06,4e-06
axis_sine_fake,92,Yaw,0.905852,0.8130563547437413,0.8130656469457538,RX,0.8130563547437413,,False,skipped_rate_limited,9e-06,9e-06
axis_sine_fake,92,Aux 1,-0.160632,-0.032312209653544775,-0.03231597853903801,RY,-0.032312209653544775,,False,skipped_rate_limited,4e-06,4e-06
axis_sine_fake,92,Aux 2,-0.880064,-0.8186617542819979,-0.8186553549294835,RZ,-0.8186617542819979,,False,skipped_rate_limited,6e-06,6e-06
axis_sine_fake,93,Roll,0.223774,0.06866683866163506,0.06867241759733542,X,0.06866683866163506,0.06866683866163506,True,fake_write_recorded,6e-06,6e-06
axis_sine_fake,93,Pitch,0.705562,0.4995519046068462,0.49955851648448757,Y,0.4995519046068462,0.4995519046068462,True,fake_write_recorded,7e-06,7e-06
axis_sine_fake,93,Throttle,0.942351,0.926941850230446,0.9269427601126384,Z,0.926941850230446,0.926941850230446,True,fake_write_recorded,1e-06,1e-06
axis_sine_fake,93,Yaw,0.892363,0.7951921055048174,0.7952003536893163,RX,0.7951921055048174,0.7951921055048174,True,fake_write_recorded,8e-06,8e-06
axis_sine_fake,93,Aux 1,-0.223774,-0.08478872933114348,-0.08479557021554471,RY,-0.08478872933114348,-0.08478872933114348,True,fake_write_recorded,7e-06,7e-06
axis_sine_fake,93,Aux 2,-0.896696,-0.8438882912560742,-0.8438913029926989,RZ,-0.8438882912560742,-0.8438882912560742,True,fake_write_recorded,3e-06,3e-06
axis_sine_fake,94,Roll,0.285817,0.11478202002221272,0.11479006463356327,X,0.11478202002221272,,False,skipped_rate_limited,8e-06,8e-06
axis_sine_fake,94,Pitch,0.745235,0.5534529014941344,0.5534627731496298,Y,0.5534529014941344,,False,skipped_rate_limited,1e-05,1e-05
axis_sine_fake,94,Throttle,0.950118,0.9369434751280121,0.9369408475501035,Z,0.9369434751280121,,False,skipped_rate_limited,3e-06,3e-06
axis_sine_fake,94,Yaw,0.874479,0.7700638640679001,0.7700616492380847,RX,0.7700638640679001,,False,skipped_rate_limited,2e-06,2e-06
axis_sine_fake,94,Aux 1,-0.285817,-0.1399971337448953,-0.14000678335485933,RY,-0.1399971337448953,,False,skipped_rate_limited,1e-05,1e-05
axis_sine_fake,94,Aux 2,-0.908934,-0.8634302616695987,-0.8634224203503257,RZ,-0.8634302616695987,,False,skipped_rate_limited,8e-06,8e-06
axis_sine_fake,95,Roll,0.346456,0.1630333792068195,0.16304205476026706,X,0.1630333792068195,,False,skipped_rate_limited,9e-06,9e-06
axis_sine_fake,95,Pitch,0.781247,0.6057422375676497,0.6057472643138507,Y,0.6057422375676497,,False,skipped_rate_limited,5e-06,5e-06
axis_sine_fake,95,Throttle,0.955657,0.9443089203604119,0.9443111935652435,Z,0.9443089203604119,,False,skipped_rate_limited,2e-06,2e-06
axis_sine_fake,95,Yaw,0.852262,0.7385427916612026,0.7385466249836167,RX,0.7385427916612026,,False,skipped_rate_limited,4e-06,4e-06
axis_sine_fake,95,Aux 1,-0.346456,-0.1967751783410507,-0.19678533176708238,RY,-0.1967751783410507,,False,skipped_rate_limited,1e-05,1e-05
axis_sine_fake,95,Aux 2,-0.916655,-0.8770012819158097,-0.8770111316405212,RZ,-0.8770012819158097,,False,skipped_rate_limited,1e-05,1e-05
axis_sine_fake,96,Roll,0.405386,0.21305832098606786,0.21306719292022788,X,0.21305832098606786,0.21305832098606786,True,fake_write_recorded,9e-06,9e-06
axis_sine_fake,96,Pitch,0.813413,0.6553908996546854,0.6553848792329401,Y,0.6553908996546854,0.6553908996546854,True,fake_write_recorded,6e-06,6e-06
axis_sine_fake,96,Throttle,0.958953,0.9489936659017504,0.948999827078806,Z,0.9489936659017504,0.9489936659017504,True,fake_write_recorded,6e-06,6e-06
axis_sine_fake,96,Yaw,0.825864,0.7016646162525918,0.7016673546192093,RX,0.7016646162525918,0.7016646162525918,True,fake_write_recorded,3e-06,3e-06
axis_sine_fake,96,Aux 1,-0.405386,-0.2543058610235246,-0.254315960938672,RY,-0.2543058610235246,-0.2543058610235246,True,fake_write_recorded,1e-05,1e-05
axis_sine_fake,96,Aux 2,-0.91989,-0.8845066178958302,-0.8845171138880384,RZ,-0.8845066178958302,-0.8845066178958302,True,fake_write_recorded,1e-05,1e-05
axis_sine_fake,97,Roll,0.462333,0.2646034946037432,0.2646064672616741,X,0.2646034946037432,,False,skipped_rate_limited,3e-06,3e-06
axis_sine_fake,97,Pitch,0.84155,0.7013412464697458,0.7013417337873317,Y,0.7013412464697458,,False,skipped_rate_limited,0.0,0.0
axis_sine_fake,97,Throttle,0.959991,0.9509703939547564,0.9509783243574644,Z,0.9509703939547564,,False,skipped_rate_limited,8e-06,8e-06
axis_sine_fake,97,Yaw,0.795407,0.6605105429225262,0.6605032177879645,RX,0.6605105429225262,,False,skipped_rate_limited,7e-06,7e-06
axis_sine_fake,97,Aux 1,-0.462333,-0.31200864077019325,-0.31201190034196125,RY,-0.31200864077019325,,False,skipped_rate_limited,3e-06,3e-06
axis_sine_fake,97,Aux 2,-0.918608,-0.8859109209808165,-0.8859020492922445,RZ,-0.8859109209808165,,False,skipped_rate_limited,9e-06,9e-06
axis_sine_fake,98,Roll,0.516991,0.31740975130706406,0.3174073650656705,X,0.31740975130706406,,False,skipped_rate_limited,2e-06,2e-06
axis_sine_fake,98,Pitch,0.865568,0.742639718413623,0.7426278687512905,Y,0.742639718413623,,False,skipped_rate_limited,1.2e-05,1.2e-05
axis_sine_fake,98,Throttle,0.95877,0.950235999350499,0.9502386286439909,Z,0.950235999350499,,False,skipped_rate_limited,3e-06,3e-06
axis_sine_fake,98,Yaw,0.761013,0.6161618923412115,0.6161530296634569,RX,0.6161618923412115,,False,skipped_rate_limited,9e-06,9e-06
axis_sine_fake,98,Aux 1,-0.516991,-0.36941474637068006,-0.3694121442678274,RY,-0.36941474637068006,,False,skipped_rate_limited,3e-06,3e-06
axis_sine_fake,98,Aux 2,-0.912779,-0.8812479083441964,-0.8812334837797411,RZ,-0.8812479083441964,,False,skipped_rate_limited,1.4e-05,1.4e-05
axis_sine_fake,99,Roll,0.569085,0.37115773171157973,0.3711597716362157,X,0.37115773171157973,0.37115773171157973,True,fake_write_recorded,2e-06,2e-06
axis_sine_fake,99,Pitch,0.885283,0.7783353750615677,0.778342477070731,Y,0.7783353750615677,0.7783353750615677,True,fake_write_recorded,7e-06,7e-06
axis_sine_fake,99,Throttle,0.955276,0.9467875389948566,0.9467946820824972,Z,0.9467875389948566,0.9467875389948566,True,fake_write_recorded,7e-06,7e-06
axis_sine_fake,99,Yaw,0.722866,0.5696957890303542,0.569690716258665,RX,0.5696957890303542,0.5696957890303542,True,fake_write_recorded,5e-06,5e-06
axis_sine_fake,99,Aux 1,-0.569085,-0.4261066327854356,-0.42610876607924414,RY,-0.4261066327854356,-0.4261066327854356,True,fake_write_recorded,2e-06,2e-06
axis_sine_fake,99,Aux 2,-0.902434,-0.8706743083238322,-0.8706744446310584,RZ,-0.8706743083238322,-0.8706743083238322,True,fake_write_recorded,0.0,0.0
axis_sine_fake,100,Roll,0.618402,0.42545553222557114,0.42545238301622923,X,0.42545553222557114,,False,skipped_rate_limited,3e-06,3e-06
axis_sine_fake,100,Pitch,0.900664,0.8077049194846823,0.8077160988330879,Y,0.8077049194846823,,False,skipped_rate_limited,1.1e-05,1.1e-05
axis_sine_fake,100,Throttle,0.949554,0.9406846176365665,0.940684286163283,Z,0.9406846176365665,,False,skipped_rate_limited,0.0,0.0
axis_sine_fake,100,Yaw,0.681178,0.5221366606787511,0.5221286181187708,RX,0.5221366606787511,,False,skipped_rate_limited,8e-06,8e-06
axis_sine_fake,100,Aux 1,-0.618402,-0.4816965498610462,-0.48169332868349984,RY,-0.4816965498610462,,False,skipped_rate_limited,3e-06,3e-06
axis_sine_fake,100,Aux 2,-0.887663,-0.8544778338669626,-0.8544828840203677,RZ,-0.8544778338669626,,False,skipped_rate_limited,5e-06,5e-06
axis_sine_fake,101,Roll,0.664637,0.47974730924508957,0.4797555097842326,X,0.47974730924508957,,False,skipped_rate_limited,8e-06,8e-06
axis_sine_fake,101,Pitch,0.91162,0.8301392820732075,0.8301344689852599,Y,0.8301392820732075,,False,skipped_rate_limited,5e-06,5e-06
axis_sine_fake,101,Throttle,0.941604,0.931964258519947,0.9319669674395586,Z,0.931964258519947,,False,skipped_rate_limited,3e-06,3e-06
axis_sine_fake,101,Yaw,0.636103,0.4743837415321172,0.47438198926226827,RX,0.4743837415321172,,False,skipped_rate_limited,2e-06,2e-06
axis_sine_fake,101,Aux 1,-0.664637,-0.5357208515494254,-0.5357290045177372,RY,-0.5357208515494254,,False,skipped_rate_limited,8e-06,8e-06
axis_sine_fake,101,Aux 2,-0.868528,-0.8329974648783479,-0.8329968818133378,RZ,-0.8329974648783479,,False,skipped_rate_limited,1e-06,1e-06
axis_sine_fake,102,Roll,0.707637,0.5334210743627255,0.5334240492114852,X,0.5334210743627255,0.5334210743627255,True,fake_write_recorded,3e-06,3e-06
axis_sine_fake,102,Pitch,0.918059,0.8451650853684088,0.8451656098806801,Y,0.8451650853684088,0.8451650853684088,True,fake_write_recorded,1e-06,1e-06
axis_sine_fake,102,Throttle,0.931487,0.9207211486536704,0.9207208283964738,Z,0.9207211486536704,0.9207211486536704,True,fake_write_recorded,0.0,0.0
axis_sine_fake,102,Yaw,0.587915,0.42724573926593906,0.42724699294865903,RX,0.42724573926593906,0.42724573926593906,True,fake_write_recorded,1e-06,1e-06
axis_sine_fake,102,Aux 1,-0.707637,-0.5877380066548281,-0.5877408391413168,RY,-0.5877380066548281,-0.5877380066548281,True,fake_write_recorded,3e-06,3e-06
axis_sine_fake,102,Aux 2,-0.84509,-0.8066141771962821,-0.8066232255359328,RZ,-0.8066141771962821,-0.8066141771962821,True,fake_write_recorded,9e-06,9e-06
axis_sine_fake,103,Roll,0.747127,0.5857055369702052,0.5857113459238747,X,0.5857055369702052,,False,skipped_rate_limited,6e-06,6e-06
axis_sine_fake,103,Pitch,0.919982,0.8525641455829779,0.852569858435866,Y,0.8525641455829779,,False,skipped_rate_limited,6e-06,6e-06
axis_sine_fake,103,Throttle,0.919234,0.9070391572742921,0.9070445287294808,Z,0.9070391572742921,,False,skipped_rate_limited,5e-06,5e-06
axis_sine_fake,103,Yaw,0.536828,0.3813791662194058,0.3813822566260162,RX,0.3813791662194058,,False,skipped_rate_limited,3e-06,3e-06
axis_sine_fake,103,Aux 1,-0.747127,-0.6372091999162862,-0.6372146645602746,RY,-0.6372091999162862,,False,skipped_rate_limited,5e-06,5e-06
axis_sine_fake,103,Aux 2,-0.817502,-0.7758096408550694,-0.7758234314750269,RZ,-0.7758096408550694,,False,skipped_rate_limited,1.4e-05,1.4e-05
axis_sine_fake,104,Roll,0.782956,0.635804072796968,0.6358008273595525,X,0.635804072796968,,False,skipped_rate_limited,3e-06,3e-06
axis_sine_fake,104,Pitch,0.917388,0.8523102922147492,0.8523046568276853,Y,0.8523102922147492,,False,skipped_rate_limited,6e-06,6e-06
axis_sine_fake,104,Throttle,0.904921,0.891044424338842,0.8910519172093417,Z,0.891044424338842,,False,skipped_rate_limited,7e-06,7e-06
axis_sine_fake,104,Yaw,0.483116,0.33730180015354605,0.33730144031342535,RX,0.33730180015354605,,False,skipped_rate_limited,0.0,0.0
axis_sine_fake,104,Aux 1,-0.782956,-0.683614742538548,-0.6836116710321738,RY,-0.683614742538548,,False,skipped_rate_limited,3e-06,3e-06
axis_sine_fake,104,Aux 2,-0.785916,-0.7411004792047412,-0.7410962111747889,RZ,-0.7411004792047412,,False,skipped_rate_limited,4e-06,4e-06
axis_sine_fake,105,Roll,0.814908,0.6828425320586347,0.6828412337921981,X,0.6828425320586347,0.6828425320586347,True,fake_write_recorded,1e-06,1e-06
axis_sine_fake,105,Pitch,0.910246,0.8445104816056774,0.8445191461073038,Y,0.8445104816056774,0.8445104816056774,True,fake_write_recorded,9e-06,9e-06
axis_sine_fake,105,Throttle,0.888624,0.8728740893617039,0.8728731910480453,Z,0.8728740893617039,0.8728740893617039,True,fake_write_recorded,1e-06,1e-06
axis_sine_fake,105,Yaw,0.426993,0.29537023044373434,0.2953703923072611,RX,0.29537023044373434,0.29537023044373434,True,fake_write_recorded,0.0,0.0
axis_sine_fake,105,Aux 1,-0.814908,-0.7263863223417062,-0.726385135695526,RY,-0.7263863223417062,-0.7263863223417062,True,fake_write_recorded,1e-06,1e-06
axis_sine_fake,105,Aux 2,-0.750423,-0.7029688195938179,-0.7029624531577663,RZ,-0.7029688195938179,-0.7029688195938179,True,fake_write_recorded,6e-06,6e-06
axis_sine_fake,106,Roll,0.842863,0.7259946136453367,0.7259841511237005,X,0.7259946136453367,,False,skipped_rate_limited,1e-05,1e-05
axis_sine_fake,106,Pitch,0.89865,0.8295416909182155,0.8295407068181617,Y,0.8295416909182155,,False,skipped_rate_limited,1e-06,1e-06
axis_sine_fake,106,Throttle,0.870405,0.85265646266859,0.8526519118000956,Z,0.85265646266859,,False,skipped_rate_limited,5e-06,5e-06
axis_sine_fake,106,Yaw,0.368795,0.25581387283922813,0.25581158543130955,RX,0.25581387283922813,,False,skipped_rate_limited,2e-06,2e-06
axis_sine_fake,106,Aux 1,-0.842863,-0.765008818775067,-0.7649994076762243,RY,-0.765008818775067,,False,skipped_rate_limited,9e-06,9e-06
axis_sine_fake,106,Aux 2,-0.711238,-0.6619543595307896,-0.6619491612274596,RZ,-0.6619543595307896,,False,skipped_rate_limited,5e-06,5e-06
axis_sine_fake,107,Roll,0.866636,0.7644199491601718,0.7644245505510086,X,0.7644199491601718,,False,skipped_rate_limited,5e-06,5e-06
axis_sine_fake,107,Pitch,0.882597,0.8078474996372886,0.8078589755369554,Y,0.8078474996372886,,False,skipped_rate_limited,1.1e-05,1.1e-05
axis_sine_fake,107,Throttle,0.850355,0.8305431675550006,0.8305412045223484,Z,0.8305431675550006,,False,skipped_rate_limited,2e-06,2e-06
axis_sine_fake,107,Yaw,0.308736,0.2187101031461868,0.21871067974514843,RX,0.2187101031461868,,False,skipped_rate_limited,1e-06,1e-06
axis_sine_fake,107,Aux 1,-0.866636,-0.7989484607287151,-0.7989526146054223,RY,-0.7989484607287151,,False,skipped_rate_limited,4e-06,4e-06
axis_sine_fake,107,Aux 2,-0.668544,-0.6185722377065399,-0.6185716481588416,RZ,-0.6185722377065399,,False,skipped_rate_limited,1e-06,1e-06
axis_sine_fake,108,Roll,0.886168,0.7974299408597191,0.7974306364497477,X,0.7974299408597191,0.7974299408597191,True,fake_write_recorded,1e-06,1e-06
axis_sine_fake,108,Pitch,0.862211,0.7800828960650014,0.7800994385640473,Y,0.7800828960650014,0.7800828960650014,True,fake_write_recorded,1.7e-05,1.7e-05
axis_sine_fake,108,Throttle,0.82858,0.8067020722480178,0.8067032523949733,Z,0.8067020722480178,0.8067020722480178,True,fake_write_recorded,1e-06,1e-06
axis_sine_fake,108,Yaw,0.247211,0.18402686689600573,0.1840257704911207,RX,0.18402686689600573,0.18402686689600573,True,fake_write_recorded,1e-06,1e-06
axis_sine_fake,108,Aux 1,-0.886168,-0.8277908077395554,-0.8277914176372401,RY,-0.8277908077395554,-0.8277908077395554,True,fake_write_recorded,1e-06,1e-06
axis_sine_fake,108,Aux 2,-0.622553,-0.5733157565704767,-0.5733229836699941,RZ,-0.5733157565704767,-0.5733157565704767,True,fake_write_recorded,7e-06,7e-06
axis_sine_fake,109,Roll,0.901335,0.82439167024309,0.8243808448804989,X,0.82439167024309,,False,skipped_rate_limited,1.1e-05,1.1e-05
axis_sine_fake,109,Pitch,0.837583,0.7469809322249036,0.7469953697452941,Y,0.7469809322249036,,False,skipped_rate_limited,1.4e-05,1.4e-05
axis_sine_fake,109,Throttle,0.805188,0.7813033785462662,0.7813061386202176,Z,0.7813033785462662,,False,skipped_rate_limited,3e-06,3e-06
axis_sine_fake,109,Yaw,0.184436,0.15160067917422512,0.1515991074097522,RX,0.15160067917422512,,False,skipped_rate_limited,2e-06,2e-06
axis_sine_fake,109,Aux 1,-0.901335,-0.8511438408356613,-0.8511343720525538,RY,-0.8511438408356613,,False,skipped_rate_limited,9e-06,9e-06
axis_sine_fake,109,Aux 2,-0.57351,-0.5266514350606899,-0.5266598797142261,RZ,-0.5266514350606899,,False,skipped_rate_limited,8e-06,8e-06
axis_sine_fake,110,Roll,0.912047,0.8447933981979208,0.8447834617405368,X,0.8447933981979208,,False,skipped_rate_limited,1e-05,1e-05
