scenario,frame,tick_ms,end_to_end_ms,input_read_ms,pipeline_ms,output_write_ms,tick_duration_ms,runtime_orchestrator_rebuild_count,runtime_orchestrator_rebuild_reason,write_status,wrote_this_tick
axis_sine_fake,0,16,5.301,0.175,1.5,0.028,2.806,1,startup,fake_write_recorded,True
axis_sine_fake,1,16,5.596,0.098,1.051,0.028,1.928,1,startup,skipped_rate_limited,False
axis_sine_fake,2,16,6.592,0.113,1.645,0.028,2.912,1,startup,skipped_rate_limited,False
axis_sine_fake,3,16,5.57,0.128,1.087,0.05,2.143,1,startup,fake_write_recorded,True
axis_sine_fake,4,16,5.907,0.115,1.094,0.05,2.058,1,startup,skipped_rate_limited,False
axis_sine_fake,5,16,6.279,0.142,1.86,0.05,3.293,1,startup,skipped_rate_limited,False
axis_sine_fake,6,16,6.119,0.143,1.318,0.019,2.554,1,startup,fake_write_recorded,True
axis_sine_fake,7,16,4.99,0.109,1.319,0.019,2.292,1,startup,skipped_rate_limited,False
axis_sine_fake,8,16,5.732,0.115,1.266,0.019,2.269,1,startup,skipped_rate_limited,False
axis_sine_fake,9,16,6.744,0.127,1.62,0.024,2.827,1,startup,fake_write_recorded,True
axis_sine_fake,10,16,6.682,0.158,1.659,0.024,3.098,1,startup,skipped_rate_limited,False
axis_sine_fake,11,16,7.251,0.162,1.896,0.024,3.598,1,startup,skipped_rate_limited,False
axis_sine_fake,12,16,17.666,0.136,1.553,0.024,2.946,1,startup,fake_write_recorded,True
axis_sine_fake,13,16,5.867,0.148,1.059,0.024,2.089,1,startup,skipped_rate_limited,False
axis_sine_fake,14,16,6.161,0.095,1.396,0.024,2.404,1,startup,skipped_rate_limited,False
axis_sine_fake,15,16,7.036,0.142,1.506,0.022,2.853,1,startup,fake_write_recorded,True
axis_sine_fake,16,16,15.906,0.21,0.884,0.022,1.952,1,startup,skipped_rate_limited,False
axis_sine_fake,17,16,5.613,0.109,1.431,0.022,2.389,1,startup,skipped_rate_limited,False
axis_sine_fake,18,16,4.704,0.08,0.767,0.012,1.483,1,startup,fake_write_recorded,True
axis_sine_fake,19,16,5.802,0.104,1.567,0.012,2.572,1,startup,skipped_rate_limited,False
axis_sine_fake,20,16,15.721,0.196,1.373,0.012,2.524,1,startup,skipped_rate_limited,False
axis_sine_fake,21,16,7.027,0.11,1.685,0.028,2.668,1,startup,fake_write_recorded,True
axis_sine_fake,22,16,6.048,0.109,1.687,0.028,2.856,1,startup,skipped_rate_limited,False
axis_sine_fake,23,16,5.777,0.197,1.576,0.028,2.809,1,startup,skipped_rate_limited,False
axis_sine_fake,24,16,6.465,0.129,1.058,0.018,2.088,1,startup,fake_write_recorded,True
axis_sine_fake,25,16,6.44,0.098,1.292,0.018,2.195,1,startup,skipped_rate_limited,False
axis_sine_fake,26,16,7.953,0.131,2.275,0.018,3.731,1,startup,skipped_rate_limited,False
axis_sine_fake,27,16,6.009,0.099,1.287,0.024,2.393,1,startup,fake_write_recorded,True
axis_sine_fake,28,16,16.889,0.316,1.617,0.024,3.014,1,startup,skipped_rate_limited,False
axis_sine_fake,29,16,5.625,0.097,1.378,0.024,2.331,1,startup,skipped_rate_limited,False
