scenario,frame,tick_ms,end_to_end_ms,input_read_ms,pipeline_ms,output_write_ms,tick_duration_ms,runtime_orchestrator_rebuild_count,runtime_orchestrator_rebuild_reason,write_status,wrote_this_tick
axis_sine_fake,0,16,4.615,0.154,1.136,0.026,2.316,1,startup,fake_write_recorded,True
axis_sine_fake,1,16,4.91,0.116,1.014,0.026,1.929,1,startup,skipped_rate_limited,False
axis_sine_fake,2,16,4.334,0.097,1.043,0.026,1.879,1,startup,skipped_rate_limited,False
axis_sine_fake,3,16,14.257,0.105,1.189,0.025,2.014,1,startup,fake_write_recorded,True
axis_sine_fake,4,16,4.555,0.147,0.835,0.025,1.889,1,startup,skipped_rate_limited,False
axis_sine_fake,5,16,4.226,0.072,1.12,0.025,1.761,1,startup,skipped_rate_limited,False
axis_sine_fake,6,16,4.047,0.103,0.972,0.015,1.955,1,startup,fake_write_recorded,True
axis_sine_fake,7,16,3.536,0.111,0.67,0.015,1.546,1,startup,skipped_rate_limited,False
axis_sine_fake,8,16,5.758,0.119,1.468,0.015,2.457,1,startup,skipped_rate_limited,False
axis_sine_fake,9,16,4.054,0.096,0.967,0.027,1.771,1,startup,fake_write_recorded,True
axis_sine_fake,10,16,4.335,0.111,1.33,0.027,2.257,1,startup,skipped_rate_limited,False
axis_sine_fake,11,16,5.56,0.121,1.051,0.027,2.097,1,startup,skipped_rate_limited,False
axis_sine_fake,12,16,4.175,0.072,0.978,0.017,1.672,1,startup,fake_write_recorded,True
axis_sine_fake,13,16,3.775,0.085,0.825,0.017,1.53,1,startup,skipped_rate_limited,False
axis_sine_fake,14,16,3.656,0.081,0.915,0.017,1.597,1,startup,skipped_rate_limited,False
axis_sine_fake,15,16,4.0,0.084,0.941,0.029,1.662,1,startup,fake_write_recorded,True
axis_sine_fake,16,16,3.732,0.084,0.704,0.029,1.408,1,startup,skipped_rate_limited,False
axis_sine_fake,17,16,4.474,0.079,0.9,0.029,1.557,1,startup,skipped_rate_limited,False
axis_sine_fake,18,16,5.089,0.11,1.468,0.021,2.637,1,startup,fake_write_recorded,True
axis_sine_fake,19,16,4.067,0.09,0.954,0.021,1.684,1,startup,skipped_rate_limited,False
axis_sine_fake,20,16,4.153,0.089,0.949,0.021,1.704,1,startup,skipped_rate_limited,False
axis_sine_fake,21,16,4.894,0.141,1.073,0.018,2.049,1,startup,fake_write_recorded,True
axis_sine_fake,22,16,5.243,0.104,0.884,0.018,1.81,1,startup,skipped_rate_limited,False
